9378,Thứa,Thị Trấn,"21 01 11N, 106 12 27E",328,12
1463,An Thịnh,Xã,"21 03 40N, 106 16 48E",328,12
9952,Trung Kênh,Xã,"21 02 38N, 106 17 15E",328,12
6854,Phú Hòa,Xã,"21 02 49N, 106 14 20E",328,12
5478,Mỹ Hương,Xã,"21 02 01N, 106 15 51E",328,12
8105,Tân Lãng,Xã,"21 01 47N, 106 11 27E",328,12
7292,Quảng Phú,Xã,"21 01 29N, 106 09 24E",328,12
9890,Trừng Xá,Xã,"21 01 06N, 106 14 51E",328,12
4728,Lai Hạ,Xã,"21 01 20N, 106 16 30E",328,12
9925,Trung Chính,Xã,"21 00 42N, 106 16 36E",328,12
5404,Minh Tân,Xã,"21 00 15N, 106 15 49E",328,12
1536,Bình Định,Xã,"21 00 05N, 106 09 43E",328,12
6873,Phú Lương,Xã,"20 59 47N, 106 12 11E",328,12
4580,Lâm Thao,Xã,"20 59 05N, 106 10 52E",328,12
6210,Nguyễn Trãi,Phường,"20 58 14N, 105 46 42E",242,25
5221,Mộ Lao,Phường,"20 58 51N, 105 47 10E",242,25
10149,Văn Quán,Phường,,242,25
10243,Vạn Phúc,Phường,"20 58 52N, 106 46 12E",242,25
11105,Yết Kiêu,Phường,"20 58 31N, 105 46 30E",242,25
7422,Quang Trung,Phường,"20 58 01N, 105 45 33E",242,25
4695,La Khê,Phường,,242,25
6881,Phú La,Phường,,242,25
7066,Phúc La,Phường,"20 58 06N, 105 47 15E",242,25
3197,Hà Cầu,Phường,"20 57 55N, 105 46 34E",242,25
11000,Yên Nghĩa,Phường,"20 57 03N, 106 43 58E",242,25
4475,Kiến Hưng,Phường,"20 57 06N, 105 47 05E",242,25
6876,Phú Lãm,Phường,"20 56 35N, 105 45 06E",242,25
6874,Phú Lương,Phường,"20 56 24N, 105 46 10E",242,25
4700,Lê Lợi,Phường,"21 08 53N, 105 30 13E",501,25
7006,Phú Thịnh,Phường,"21 09 17N, 105 29 32E",501,25
5870,Ngô Quyền,Phường,"21 08 36N, 105 29 56E",501,25
7423,Quang Trung,Phường,"21 08 05N, 105 30 01E",501,25
7686,Sơn Lộc,Phường,"21 07 18N, 105 29 56E",501,25
10726,Xuân Khanh,Phường,"21 06 53N, 105 26 37E",501,25
662,Đường Lâm,Xã,"21 09 19N, 105 28 09E",501,25
10285,Viên Sơn,Phường,"21 08 37N, 105 30 48E",501,25
10809,Xuân Sơn,Xã,"21 07 54N, 105 26 11E",501,25
9943,Trung Hưng,Phường,"21 07 57N, 105 29 25E",501,25
9102,Thanh Mỹ,Xã,"21 07 23N, 105 28 19E",501,25
9990,Trung Sơn Trầm,Phường,"21 06 23N, 105 29 32E",501,25
4440,Kim Sơn,Xã,"21 04 59N, 105 27 41E",501,25
7617,Sơn Đông,Xã,"21 04 11N, 105 29 13E",501,25
2172,Cổ Đông,Xã,"21 03 26N, 105 29 45E",501,25
8447,Tây Đằng,Thị Trấn,"21 12 23N, 105 25 29E",122,25
7897,Tân Đức,Xã,"21 18 02N, 105 21 42E",653,44
6813,Phú Cường,Xã,"21 17 18N, 105 24 22E",122,25
2171,Cổ Đô,Xã,"21 17 06N, 105 22 02E",122,25
8533,Tản Hồng,Xã,"21 16 26N, 105 25 02E",122,25
10247,Vạn Thắng,Xã,"21 15 23N, 105 23 35E",122,25
2497,Châu Sơn,Xã,"21 15 48N, 105 25 30E",122,25
7166,Phong Vân,Xã,"21 15 29N, 105 21 40E",122,25
6776,Phú Đông,Xã,"21 15 22N, 105 22 32E",122,25
6943,Phú Phương,Xã,"21 14 55N, 105 25 28E",122,25
6820,Phú Châu,Xã,"21 14 02N, 105 24 41E",122,25
8701,Thái Hòa,Xã,"21 14 00N, 105 21 01E",122,25
593,Đồng Thái,Xã,"21 13 44N, 105 23 53E",122,25
6962,Phú Sơn,Xã,"21 12 49N, 105 21 41E",122,25
5332,Minh Châu,Xã,"21 12 05N, 105 27 07E",122,25
10277,Vật Lại,Xã,"21 11 47N, 105 23 39E",122,25
2633,Chu Minh,Xã,"21 11 55N, 105 26 23E",122,25
10026,Tòng Bạt,Xã,"21 11 37N, 105 19 50E",122,25
2354,Cẩm Lĩnh,Xã,"21 10 21N, 105 21 20E",122,25
7620,Sơn Đà,Xã,"21 10 26N, 105 18 52E",122,25
171,Đông Quang,Xã,"21 10 57N, 105 27 05E",122,25
9539,Tiên Phong,Xã,"21 10 27N, 105 25 25E",122,25
9383,Thụy An,Xã,"21 09 34N, 105 24 15E",122,25
2222,Cam Thượng,Xã,"21 09 44N, 105 27 09E",122,25
9444,Thuần Mỹ,Xã,"21 08 38N, 105 18 21E",122,25
8534,Tản Lĩnh,Xã,"21 07 14N, 105 23 56E",122,25
1973,Ba Trại,Xã,"21 07 25N, 105 20 48E",122,25
5388,Minh Quang,Xã,"21 04 44N, 105 19 26E",122,25
1978,Ba Vì,Xã,"21 04 29N, 105 21 07E",122,25
10193,Vân Hòa,Xã,"20 03 57N, 105 24 33E",122,25
10916,Yên Bài,Xã,"21 02 38N, 105 25 36E",122,25
4322,Khánh Thượng,Xã,"21 01 45N, 105 20 21E",122,25
7092,Phúc Thọ,Thị Trấn,"21 06 31N, 105 32 13E",462,25
10187,Vân Hà,Xã,"21 09 40N, 105 37 11E",462,25
10204,Vân Phúc,Xã,"21 09 15N, 105 35 17E",462,25
10200,Vân Nam,Xã,"21 09 00N, 105 36 29E",462,25
10789,Xuân Phú,Xã,"21 08 42N, 105 35 05E",462,25
6470,Phương Độ,Xã,"21 08 54N, 105 32 09E",462,25
7783,Sen Chiểu,Xã,"21 08 37N, 105 31 48E",462,25
2319,Cẩm Đình,Xã,"21 09 02N, 105 33 23E",462,25
10273,Võng Xuyên,Xã,"21 08 00N, 105 33 15E",462,25
8964,Thọ Lộc,Xã,"21 07 20N, 105 31 44E",462,25
5119,Long Xuyên,Xã,"21 07 26N, 105 34 37E",462,25
9267,Thượng Cốc,Xã,"21 07 38N, 105 35 52E",462,25
3101,Hát Môn,Xã,"21 07 35N, 105 36 57E",462,25
10089,Tích Giang,Xã,"21 06 48N, 105 30 46E",462,25
8999,Thanh Đa,Xã,"21 06 36N, 105 37 12E",462,25
9731,Trạch Mỹ Lộc,Xã,"21 06 11N, 105 31 28E",462,25
7060,Phúc Hòa,Xã,"21 06 37N, 105 33 27E",462,25
5979,Ngọc Tảo,Xã,"21 06 01N, 105 36 06E",462,25
7162,Phụng Thượng,Xã,"21 05 36N, 105 34 53E",462,25
8637,Tam Thuấn,Xã,"21 05 51N, 105 37 18E",462,25
8580,Tam Hiệp,Xã,"21 04 53N, 105 36 36E",462,25
3661,Hiệp Thuận,Xã,"21 04 28N, 105 38 21E",462,25
4867,Liên Hiệp,Xã,"20 03 17N, 105 38 18E",462,25
6752,Phùng,Thị Trấn,"21 05 16N, 105 39 59E",32,25
9923,Trung Châu,Xã,"20 09 09N, 105 37 52E",32,25
8955,Thọ An,Xã,"21 08 08N, 105 38 11E",32,25
8989,Thọ Xuân,Xã,"21 07 59N, 105 38 58E",32,25
3455,Hồng Hà,Xã,"21 07 55N, 105 40 50E",32,25
4865,Liên Hồng,Xã,"21 07 34N, 105 42 19E",32,25
4863,Liên Hà,Xã,"21 07 07N, 105 42 56E",32,25
3402,Hạ Mỗ,Xã,"21 06 48N, 105 41 12E",32,25
4904,Liên Trung,Xã,"21 06 41N, 105 43 31E",32,25
6469,Phương Đình,Xã,"21 06 32N, 105 38 50E",32,25
9287,Thượng Mỗ,Xã,"21 06 34N, 105 40 26E",32,25
8013,Tân Hội,Xã,"21 05 50N, 105 42 10E",32,25
8138,Tân Lập,Xã,"21 05 10N, 105 42 37E",32,25
503,Đan Phượng,Xã,"21 05 55N, 105 39 57E",32,25
594,Đồng Tháp,Xã,"21 05 04N, 105 39 04E",32,25
7821,Song Phượng,Xã,"21 04 35N, 105 40 00E",32,25
9740,Trạm Trôi,Thị Trấn,"21 04 07N, 105 42 26E",278,25
836,Đức Thượng,Xã,"21 04 33N, 105 41 11E",278,25
5362,Minh Khai,Xã,"21 04 04N, 105 40 15E",278,25
2720,Dương Liễu,Xã,"21 03 39N, 105 39 57E",278,25
2749,Di Trạch,Xã,"21 02 46N, 105 43 06E",278,25
767,Đức Giang,Xã,"21 03 46N, 105 41 57E",278,25
2115,Cát Quế,Xã,"21 02 55N, 105 40 08E",278,25
4405,Kim Chung,Xã,"21 03 13N, 105 42 26E",278,25
11041,Yên Sở,Xã,"21 02 29N, 105 40 14E",278,25
7621,Sơn Đồng,Xã,"21 02 28N, 105 41 57E",278,25
10179,Vân Canh,Xã,"21 01 49N, 105 43 34E",278,25
269,Đắc Sở,Xã,"21 01 53N, 105 40 39E",278,25
4672,Lại Yên,Xã,"21 01 34N, 105 42 34E",278,25
9604,Tiền Yên,Xã,"21 01 18N, 105 40 56E",278,25
7820,Song Phương,Xã,"21 00 54N, 105 41 27E",278,25
1313,An Khánh,Xã,"21 00 02N, 105 43 07E",278,25
1458,An Thượng,Xã,"20 59 29N, 105 41 40E",278,25
10177,Vân Côn,Xã,"20 59 25N, 105 40 39E",278,25
2722,Dương Nội,Phường,"20 58 50N, 105 44 34E",242,25
4719,La Phù,Xã,"20 58 48N, 105 43 46E",278,25
134,Đông La,Xã,"20 58 07N, 105 43 25E",278,25
7443,Quốc Oai,Thị Trấn,"20 59 49N, 105 38 38E",480,25
7754,Sài Sơn,Xã,"20 01 42N, 105 38 49E",480,25
6753,Phượng Cách,Xã,"20 00 59N, 105 39 16E",480,25
11038,Yên Sơn,Xã,"20 59 50N, 105 39 38E",480,25
5956,Ngọc Liệp,Xã,"20 59 59N, 105 35 48E",480,25
5964,Ngọc Mỹ,Xã,"20 59 19N, 105 37 14E",480,25
4938,Liệp Tuyết,Xã,"20 58 47N, 105 35 48E",480,25
8868,Thạch Thán,Xã,"20 58 59N, 105 38 03E",480,25
566,Đồng Quang,Xã,"20 58 17N, 105 39 08E",480,25
6806,Phú Cát,Xã,"20 58 25N, 105 33 14E",480,25
10087,Tuyết Nghĩa,Xã,"20 58 19N, 105 35 04E",480,25
6074,Nghĩa Hương,Xã,"20 58 28N, 105 36 44E",480,25
2414,Cộng Hòa,Xã,"20 58 03N, 105 39 56E",480,25
8219,Tân Phú,Xã,"20 58 03N, 105 41 37E",480,25
433,Đại Thành,Xã,"20 57 50N, 105 42 42E",480,25
6908,Phú Mãn,Xã,"20 56 57N, 105 31 09E",480,25
2409,Cấn Hữu,Xã,"20 57 17N, 105 36 41E",480,25
8070,Tân Hòa,Xã,"20 57 53N, 105 40 28E",480,25
4110,Hòa Thạch,Xã,"20 56 39N, 105 33 38E",480,25
231,Đông Yên,Xã,"20 55 46N, 105 35 06E",480,25
4893,Liên Quan,Thị Trấn,"21 03 20N, 105 34 32E",564,25
363,Đại Đồng,Xã,"21 05 24N, 105 33 43E",564,25
2407,Cẩm Yên,Xã,"21 05 14N, 105 32 15E",564,25
4670,Lại Thượng,Xã,"21 04 08N, 105 32 53E",564,25
6862,Phú Kim,Xã,"21 04 12N, 105 34 31E",564,25
3159,Hương Ngải,Xã,"21 30 40N, 105 34 44E",564,25
2235,Canh Nậu,Xã,"21 03 21N, 105 36 51E",564,25
4439,Kim Quan,Xã,"21 02 38N, 105 34 27E",564,25
2829,Dị Nậu,Xã,"21 02 56N, 105 37 26E",564,25
1770,Bình Yên,Xã,"21 02 33N, 105 32 17E",564,25
2525,Chàng Sơn,Xã,"21 02 24N, 105 35 47E",564,25
8836,Thạch Hoà,Xã,"21 00 23N, 105 30 22E",564,25
2286,Cần Kiệm,Xã,"21 01 16N, 105 34 32E",564,25
3105,Hữu Bằng,Xã,"21 01 48N, 105 36 58E",564,25
6770,Phùng Xá,Xã,"21 01 15N, 105 37 25E",564,25
8436,Tân Xã,Xã,"21 01 06N, 105 32 35E",564,25
8878,Thạch Xá,Xã,"21 02 00N, 105 35 53E",564,25
1678,Bình Phú,Xã,"21 01 02N, 105 36 16E",564,25
3394,Hạ Bằng,Xã,"21 00 24N, 105 33 14E",564,25
618,Đồng Trúc,Xã,"20 59 37N, 105 33 59E",564,25
2628,Chúc Sơn,Thị Trấn,"20 55 13N, 105 42 38E",192,25
10764,Xuân Mai,Thị Trấn,"20 53 51N, 105 34 07E",192,25
7120,Phụng Châu,Xã,"20 56 43N, 105 42 19E",192,25
9536,Tiên Phương,Xã,"20 56 30N, 105 40 48E",192,25
178,Đông Sơn,Xã,"20 55 56N, 105 37 10E",192,25
158,Đông Phương Yên,Xã,"20 55 49N, 105 38 08E",192,25
6933,Phú Nghĩa,Xã,"20 56 00N, 105 39 29E",192,25
9832,Trường Yên,Xã,"20 54 50N, 105 39 26E",192,25
5940,Ngọc Hòa,Xã,"20 54 56N, 105 41 08E",192,25
9373,Thủy Xuân Tiên,Xã,"20 53 10N, 105 35 04E",192,25
9022,Thanh Bình,Xã,"20 54 08N, 105 37 26E",192,25
9950,Trung Hòa,Xã,"20 53 51N, 105 38 58E",192,25
450,Đại Yên,Xã,"20 53 57N, 105 41 12E",192,25
9391,Thụy Hương,Xã,"20 54 30N, 105 42 57E",192,25
8664,Tốt Động,Xã,"20 52 54N, 105 40 01E",192,25
4735,Lam Điền,Xã,"20 53 12N, 105 43 05E",192,25
8396,Tân Tiến,Xã,"21 51 59N, 105 36 22E",192,25
5742,Nam Phương Tiến,Xã,"20 49 47N, 105 34 50E",192,25
3674,Hợp Đồng,Xã,"20 52 43N, 105 41 43E",192,25
3967,Hoàng Văn Thụ,Xã,"21 51 24N, 105 38 10E",192,25
3932,Hoàng Diệu,Xã,"20 51 43N, 105 43 52E",192,25
3122,Hữu Văn,Xã,"20 51 27N, 105 39 17E",192,25
7220,Quảng Bị,Xã,"20 51 31N, 105 41 41E",192,25
5513,Mỹ Lương,Xã,"20 50 39N, 105 39 05E",192,25
9306,Thượng Vực,Xã,"20 50 36N, 105 43 06E",192,25
3484,Hồng Phong,Xã,"20 50 17N, 105 41 45E",192,25
559,Đồng Phú,Xã,"20 50 22N, 105 42 33E",192,25
9769,Trần Phú,Xã,"20 49 13N, 105 39 31E",192,25
10161,Văn Võ,Xã,"20 50 00N, 105 44 32E",192,25
533,Đồng Lạc,Xã,"20 49 21N, 105 40 35E",192,25
4031,Hòa Chính,Xã,"20 49 09N, 105 43 18E",192,25
6928,Phú Nam An,Xã,"20 49 02N, 105 44 34E",192,25
4402,Kim Bài,Thị Trấn,"20 51 20N, 105 45 54E",578,25
549,Đồng Mai,Phường,"20 55 39N, 105 44 10E",242,25
2685,Cự Khê,Xã,"20 55 14N, 105 47 00E",578,25
2002,Biên Giang,Phường,"20 55 32N, 105 43 32E",242,25
2044,Bích Hòa,Xã,"20 55 07N, 105 45 40E",578,25
5498,Mỹ Hưng,Xã,"20 54 08N, 105 47 56E",578,25
2278,Cao Viên,Xã,"20 54 18N, 105 44 32E",578,25
1635,Bình Minh,Xã,"20 53 29N, 105 46 11E",578,25
8590,Tam Hưng,Xã,"20 52 49N, 105 47 01E",578,25
9029,Thanh Cao,Xã,"20 53 07N, 105 44 50E",578,25
9151,Thanh Thùy,Xã,"20 52 32N, 105 48 35E",578,25
9097,Thanh Mai,Xã,"20 52 02N, 105 44 50E",578,25
9170,Thanh Văn,Xã,"20 51 15N, 105 48 13E",578,25
636,Đỗ Động,Xã,"20 50 35N, 105 47 06E",578,25
4396,Kim An,Xã,"20 50 46N, 105 44 51E",578,25
5315,Minh Đức,Xã,"20 42 12N, 105 52 02E",432,25
4055,Hòa Lâm,Xã,"20 41 33N, 105 48 22E",432,25
4127,Hòa Xá,Xã,"20 41 49N, 105 45 15E",432,25
9746,Trầm Lộng,Xã,"20 41 21N, 105 50 12E",432,25
4392,Kim Đường,Xã,"20 40 36N, 105 52 02E",432,25
4072,Hòa Nam,Xã,"20 41 10N, 105 46 05E",432,25
4082,Hòa Phú,Xã,"20 40 35N, 105 46 45E",432,25
647,Đội Bình,Xã,"20 39 19N, 105 49 01E",432,25
390,Đại Hùng,Xã,"20 40 06N, 105 50 03E",432,25
137,Đông Lỗ,Xã,"20 39 43N, 105 53 12E",432,25
6588,Phù Lưu,Xã,"20 39 43N, 105 47 33E",432,25
382,Đại Cường,Xã,"20 39 31N, 105 51 28E",432,25
5125,Lưu Hoàng,Xã,"20 38 54N, 105 48 10E",432,25
3495,Hồng Quang,Xã,"20 37 25N, 105 47 38E",432,25
415,Đại Nghĩa,Thị Trấn,"20 40 48N, 105 44 14E",384,25
581,Đồng Tâm,Xã,"20 48 15N, 105 40 21E",384,25
9279,Thượng Lâm,Xã,"20 47 34N, 105 40 07E",384,25
10079,Tuy Lai,Xã,"20 45 27N, 105 39 59E",384,25
7064,Phúc Lâm,Xã,"20 48 51N, 105 41 40E",384,25
5571,Mỹ Thành,Xã,"20 46 51N, 105 41 54E",384,25
1998,Bột Xuyên,Xã,"20 46 45N, 105 42 47E",384,25
1356,An Mỹ,Xã,"20 45 05N, 105 41 19E",384,25
3498,Hồng Sơn,Xã,"20 43 20N, 104 41 12E",384,25
4722,Lê Thanh,Xã,"20 43 22N, 105 42 51E",384,25
10877,Xuy Xá,Xã,"20 42 47N, 105 44 01E",384,25
6771,Phùng Xá,Xã,"20 43 09N, 105 45 22E",384,25
6591,Phù Lưu Tế,Xã,"20 41 54N, 105 44 14E",384,25
394,Đại Hưng,Xã,"20 39 45N, 105 45 28E",384,25
10230,Vạn Kim,Xã,"20 38 54N, 105 47 00E",384,25
646,Đốc Tín,Xã,"20 38 10N, 105 46 50E",384,25
3174,Hương Sơn,Xã,"20 36 09N, 105 45 48E",384,25
3600,Hùng Tiến,Xã,"20 38 06N, 105 45 19E",384,25
1465,An Tiến,Xã,"20 39 23N, 105 43 50E",384,25
3706,Hợp Tiến,Xã,"20 41 10N, 105 41 36E",384,25
3701,Hợp Thanh,Xã,"20 40 13N, 105 42 04E",384,25
1399,An Phú,Xã,"20 37 41N, 105 41 36E",384,25
2392,Cẩm Thượng,Phường,"20 57 02N, 106 18 50E",254,27
1578,Bình Hàn,Phường,"20 56 58N, 106 19 31E",254,27
5927,Ngọc Châu,Phường,"20 56 18N, 106 20 36E",254,27
6319,Nhị Châu,Phường,,254,27
7429,Quang Trung,Phường,"20 56 43N, 106 20 01E",254,27
6209,Nguyễn Trãi,Phường,"20 56 35N, 106 19 31E",254,27
6513,Phạm Ngũ Lão,Phường,"20 56 12N, 106 19 05E",254,27
9755,Trần Hưng Đạo,Phường,"20 56 10N, 106 20 24E",254,27
9768,Trần Phú,Phường,"20 56 07N, 106 19 31E",254,27
9021,Thanh Bình,Phường,"20 55 50N, 106 18 25E",254,27
7946,Tân Bình,Phường,,254,27
4723,Lê Thanh Nghị,Phường,"20 55 49N, 106 19 28E",254,27
3360,Hải Tân,Phường,"20 55 29N, 106 19 49E",254,27
9623,Tứ Minh,Phường,"20 55 40N, 106 16 43E",254,27
10328,Việt Hòa,Phường,"20 56 57N, 106 17 27E",254,27
6507,Phả Lại,Thị Trấn,"20 07 16N, 106 19 17E",200,27
7779,Sao Đỏ,Thị Trấn,"21 06 30N, 106 23 07E",200,27
2029,Bến Tắm,Thị Trấn,"21 09 41N, 106 26 21E",200,27
3939,Hoàng Hoa Thám,Xã,"21 12 28N, 106 27 57E",200,27
1862,Bắc An,Xã,"21 11 18N, 106 24 40E",200,27
3718,Hưng Đạo,Xã,"21 09 42N, 106 19 32E",200,27
4702,Lê Lợi,Xã,"21 09 51N, 106 22 03E",200,27
3959,Hoàng Tiến,Xã,"21 08 55N, 106 27 46E",200,27
2411,Cộng Hòa,Xã,"21 08 13N, 106 23 22E",200,27
3954,Hoàng Tân,Xã,"21 07 58N, 106 25 50E",200,27
2184,Cổ Thành,Xã,"21 05 46N, 106 18 48E",200,27
10103,Văn An,Xã,"21 05 59N, 106 21 04E",200,27
2646,Chí Minh,Xã,"21 05 59N, 106 22 04E",200,27
10102,Văn Đức,Xã,"21 05 39N, 106 25 38E",200,27
8693,Thái Học,Xã,"21 05 18N, 106 23 50E",200,27
6240,Nhân Huệ,Xã,"21 04 25N, 106 18 41E",200,27
1329,An Lạc,Xã,"21 04 07N, 106 24 43E",200,27
4265,Kênh Giang,Xã,"21 03 59N, 106 26 24E",200,27
534,Đồng Lạc,Xã,"21 02 21N, 106 23 06E",200,27
7967,Tân Dân,Xã,"21 03 14N, 106 23 25E",200,27
5752,Nam Sách,Thị Trấn,"20 59 43N, 106 19 58E",399,27
5722,Nam Hưng,Xã,"21 04 17N, 106 19 38E",399,27
5764,Nam Tân,Xã,"21 04 12N, 106 20 52E",399,27
3707,Hợp Tiến,Xã,"21 03 07N, 106 19 58E",399,27
3628,Hiệp Cát,Xã,"21 02 34N, 106 18 19E",399,27
9127,Thanh Quang,Xã,"21 02 45N, 106 21 06E",399,27
7449,Quốc Tuấn,Xã,"21 01 40N, 106 20 19E",399,27
5699,Nam Chính,Xã,"21 01 37N, 106 18 51E",399,27
1233,An Bình,Xã,"21 01 17N, 106 21 42E",399,27
5789,Nam Trung,Xã,"21 00 58N, 106 18 38E",399,27
1413,An Sơn,Xã,"21 00 52N, 106 18 14E",399,27
2412,Cộng Hòa,Xã,"21 00 19N, 106 23 35E",399,27
8720,Thái Tân,Xã,"20 59 50N, 106 17 07E",399,27
1321,An Lâm,Xã,"21 00 05N, 106 21 08E",399,27
6784,Phú Điền,Xã,"20 59 40N, 106 22 16E",399,27
5715,Nam Hồng,Xã,"20 59 47N, 106 18 56E",399,27
3482,Hồng Phong,Xã,"20 59 05N, 106 18 41E",399,27
535,Đồng Lạc,Xã,"20 58 44N, 106 21 44E",399,27
3,ái Quốc,Xã,"20 58 01N, 106 22 30E",254,27
1261,An Châu,Xã,"20 58 20N, 106 19 56E",254,27
5408,Minh Tân,Xã,"20 58 22N, 106 17 48E",399,27
9261,Thượng Đạt,Xã,"20 57 56N, 106 18 59E",254,27
5678,Nam Đồng,Xã,"20 56 48N, 106 21 25E",254,27
1350,An Lưu,Thị Trấn,"20 59 27N, 106 33 00E",306,27
1919,Bạch Đằng,Xã,"21 02 51N, 106 28 08E",306,27
9221,Thất Hùng,Xã,"21 03 26N, 106 28 56E",306,27
4716,Lê Ninh,Xã,"21 02 59N, 106 26 12E",306,27
3974,Hoành Sơn,Xã,"21 02 52N, 106 30 26E",306,27
7089,Phúc Thành B,Xã,"21 02 06N, 106 25 36E",306,27
8714,Thái Sơn,Xã,"21 01 50N, 106 29 15E",306,27
2857,Duy Tân,Xã,"21 02 10N, 106 31 46E",306,27
7968,Tân Dân,Xã,"21 02 45N, 106 32 52E",306,27
5407,Minh Tân,Thị Trấn,"21 02 13N, 106 35 08E",306,27
7428,Quang Trung,Xã,"21 01 29N, 106 25 27E",306,27
3633,Hiệp Hòa,Xã,"21 00 59N, 106 28 04E",306,27
6512,Phạm Mệnh,Xã,"21 01 42N, 106 30 39E",306,27
6999,Phú Thứ,Thị Trấn,"21 01 21N, 106 33 19E",306,27
8670,Thăng Long,Xã,"21 00 23N, 106 25 32E",306,27
4656,Lạc Long,Xã,"21 00 21N, 106 27 16E",306,27
1418,An Sinh,Xã,"21 00 44N, 106 30 19E",306,27
3649,Hiệp Sơn,Xã,"21 00 27N, 106 31 59E",306,27
9296,Thượng Quận,Xã,"20 59 31N, 106 29 18E",306,27
1401,An Phụ,Xã,"20 59 20N, 106 30 54E",306,27
3625,Hiệp An,Xã,"20 59 08N, 106 32 30E",306,27
5120,Long Xuyên,Xã,"20 58 03N, 106 31 50E",306,27
8727,Thái Thịnh,Xã,"20 58 27N, 106 34 00E",306,27
3621,Hiến Thành,Xã,"20 57 07N, 106 33 09E",306,27
5350,Minh Hòa,Xã,"20 57 05N, 106 34 31E",306,27
6973,Phú Thái,Thị Trấn,"20 57 50N, 106 30 48E",304,27
4733,Lai Vu,Xã,"20 58 56N, 106 23 54E",304,27
2413,Cộng Hòa,Xã,"20 58 36N, 106 24 51E",304,27
9305,Thượng Vũ,Xã,"20 59 26N, 106 25 45E",304,27
2176,Cổ Dũng,Xã,"20 58 16N, 106 25 47E",304,27
10324,Việt Hưng,Xã,"20 59 24N, 106 27 49E",304,27
10072,Tuấn Hưng,Xã,"20 58 15N, 106 26 57E",304,27
4465,Kim Xuyên,Xã,"20 58 09N, 106 28 40E",304,27
7088,Phúc Thành A,Xã,"20 58 25N, 106 30 09E",304,27
6174,Ngũ Phúc,Xã,"20 56 44N, 106 29 34E",304,27
4397,Kim Anh,Xã,"20 57 05N, 106 30 30E",304,27
4420,Kim Lương,Xã,"20 57 09N, 106 31 52E",304,27
4452,Kim Tân,Xã,"20 55 44N, 106 31 17E",304,27
4418,Kim Khê,Xã,"20 56 16N, 106 31 28E",304,27
4395,Kim Đính,Xã,"20 54 58N, 106 29 12E",304,27
2349,Cẩm La,Xã,"20 54 34N, 106 31 11E",304,27
1565,Bình Dân,Xã,"20 54 05N, 106 29 45E",304,27
8595,Tam Kỳ,Xã,"20 52 45N, 106 32 14E",304,27
518,Đồng Gia,Xã,"20 53 41N, 106 30 51E",304,27
4877,Liên Hòa,Xã,"20 53 00N, 106 29 29E",304,27
372,Đại Đức,Xã,"20 52 14N, 106 30 37E",304,27
9043,Thanh Hà,Thị Trấn,"20 54 18N, 106 25 33E",573,27
3468,Hồng Lạc,Xã,"20 57 21N, 106 23 58E",573,27
10317,Việt Hồng,Xã,"20 57 05N, 106 25 34E",573,27
7569,Quyết Thắng,Xã,"20 55 52N, 106 22 59E",573,27
8434,Tân Việt,Xã,"20 56 09N, 106 24 30E",573,27
2331,Cẩm Chế,Xã,"20 55 35N, 106 25 37E",573,27
9006,Thanh An,Xã,"20 56 29N, 106 26 52E",573,27
9082,Thanh Lang,Xã,"20 56 00N, 106 28 10E",573,27
9601,Tiền Tiến,Xã,"20 54 39N, 106 21 50E",573,27
7912,Tân An,Xã,"20 54 23N, 106 24 01E",573,27
4881,Liên Mạc,Xã,"20 55 13N, 106 27 07E",573,27
9047,Thanh Hải,Xã,"20 53 04N, 106 23 38E",573,27
9062,Thanh Khê,Xã,"20 53 18N, 106 25 34E",573,27
9179,Thanh Xá,Xã,"20 54 00N, 106 26 51E",573,27
9182,Thanh Xuân,Xã,"20 53 36N, 106 28 10E",573,27
1322,An Lương,Xã,"20 52 43N, 106 24 47E",573,27
9152,Thanh Thủy,Xã,"20 53 01N, 106 26 45E",573,27
6759,Phượng Hoàng,Xã,"20 51 30N, 106 24 44E",573,27
9128,Thanh Sơn,Xã,"20 51 42N, 106 26 17E",573,27
3677,Hợp Đức,Xã,"20 52 06N, 106 27 50E",573,27
9810,Trường Thành,Xã,"20 50 56N, 106 27 07E",573,27
9028,Thanh Bính,Xã,"20 51 17N, 106 28 19E",573,27
9052,Thanh Hồng,Xã,"20 49 52N, 106 27 23E",573,27
9030,Thanh Cường,Xã,"20 49 52N, 106 28 47E",573,27
10505,Vĩnh Lập,Xã,"20 48 43N, 106 29 32E",573,27
2334,Cẩm Giàng,Thị Trấn,"20 58 06N, 106 10 28E",166,27
4727,Lai Cách,Thị Trấn,"20 56 07N, 106 15 24E",166,27
2341,Cẩm Hưng,Xã,"20 59 18N, 106 08 47E",166,27
2343,Cẩm Hoàng,Xã,"20 58 57N, 106 13 18E",166,27
2400,Cẩm Văn,Xã,"20 59 10N, 106 15 21E",166,27
5953,Ngọc Liên,Xã,"20 58 15N, 106 08 58E",166,27
8848,Thạch Lỗi,Xã,"20 58 22N, 106 11 21E",166,27
2402,Cẩm Vũ,Xã,"20 58 11N, 106 14 50E",166,27
762,Đức Chính,Xã,"20 58 02N, 106 16 29E",166,27
2374,Cẩm Sơn,Xã,"20 57 44N, 106 12 30E",166,27
2324,Cẩm Định,Xã,"20 57 31N, 106 13 32E",166,27
4412,Kim Giang,Xã,"20 57 31N, 106 11 04E",166,27
